Text,Type
Stalevo,DRUG
Mycophenolate,DRUG
Mycomycen,DRUG
Myclausen,DRUG
Mycamine,DRUG
Betaferon,DRUG
Muvito,DRUG
Betafusin,DRUG
Mupiderm,DRUG
Betaisodona,DRUG
Spirolon,DRUG
Spiropent,DRUG
Sporal,DRUG
Stelara,DRUG
Stelazine,DRUG
Fycompa,DRUG
Mycozal,DRUG
Mycospor,DRUG
Mycoril,DRUG
Fuzeon,DRUG
Furosemide,DRUG
Furolin,DRUG
Fungusteril,DRUG
Fungustatin,DRUG
Fungifex,DRUG
Fungiderm,DRUG
Stamaril,DRUG
Starlix,DRUG
Steremal,DRUG
Steri,DRUG
Sterofundin,DRUG
Gadovist,DRUG
Myoview,DRUG
Gabenil,DRUG
Myocet,DRUG
Myfortic,DRUG
Myfenax,DRUG
Gabantin,DRUG
Fysiofol,DRUG
Mydrane,DRUG
Fysiofer,DRUG
Mydoflex,DRUG
Stemetil,DRUG
Storilat,DRUG
Strattera,DRUG
Gastrografin,DRUG
Naloxone,DRUG
Gardasil,DRUG
Nalion,DRUG
Gantil,DRUG
Gamunex,DRUG
Nalidixic,DRUG
Nafuril,DRUG
Galvus,DRUG
Nafloxin,DRUG
Mysimba,DRUG
Myozyme,DRUG
Stilnox,DRUG
Stivarga,DRUG
Stocrin,DRUG
Betaloc,DRUG
Gemcitabine,DRUG
Nasoxyl,DRUG
Nasacort,DRUG
Narox,DRUG
Gazyvaro,DRUG
Gaviscon,DRUG
Betaserc,DRUG
Naprorex,DRUG
Beta,DRUG
Nanocoll,DRUG
Betmiga,DRUG
Gemot,DRUG
Nemotan,DRUG
Nemdatine,DRUG
Neisvac,DRUG
Nebivolol,DRUG
Nebido,DRUG
Navelbine,DRUG
Betnovate,DRUG
Betrimine,DRUG
Bexsero,DRUG
Nautisol,DRUG
Bezanin,DRUG
Gemnil,DRUG
Bicalutamide,DRUG
Bicavera,DRUG
Neorecormon,DRUG
Nephrotect,DRUG
Nephromag,DRUG
Neotigason,DRUG
Neotemelin,DRUG
Neostigmin,DRUG
Bicol,DRUG
Neomid,DRUG
Bikalen,DRUG
Gemzar,DRUG
Trebon,DRUG
Tredol,DRUG
Geodon,DRUG
Genvoya,DRUG
Gentamed,DRUG
Genotropin,DRUG
Bilaz,DRUG
Binocrit,DRUG
Bioflor,DRUG
Gestone,DRUG
Tresiba,DRUG
Triacor,DRUG
Triamhexal,DRUG
Trian,DRUG
Triatec,DRUG
Glibesyn,DRUG
Gisolom,DRUG
Giotrif,DRUG
Gilenya,DRUG
Trenel,DRUG
Glitisol,DRUG
Trihexyphenidyl,DRUG
Trileptal,DRUG
Trimetazidina,DRUG
Glucophage,DRUG
Glucagen,DRUG
Glivec,DRUG
Tricef,DRUG
Trifluoperazine,DRUG
Tripan,DRUG
Triplixam,DRUG
Triofan,DRUG
Trobalt,DRUG
Trofocard,DRUG
Trisequens,DRUG
Triumeq,DRUG
Trizolin,DRUG
Troval,DRUG
Trulicity,DRUG
Twynsta,DRUG
Tygacil,DRUG
Typhim,DRUG
Typofen,DRUG
Tysabri,DRUG
Tyverb,DRUG
Truvada,DRUG
Trumenba,DRUG
Ufexil,DRUG
Ulcedine,DRUG
Ulceran,DRUG
Ubistesin,DRUG
Ultibro,DRUG
Ultiva,DRUG
Ultracarbon,DRUG
Ultracortenol,DRUG
Ulcomet,DRUG
Unimazole,DRUG
Uniphyllin,DRUG
Unixam,DRUG
Ultravist,DRUG
Uniflu,DRUG
Mecolzine,DRUG
Maxidex,DRUG
Maviret,DRUG
Matrifen,DRUG
Medaxonum,DRUG
Medicinal,DRUG
Medica,DRUG
Efient,DRUG
Elify,DRUG
Elidel,DRUG
Eklira,DRUG
Eligard,DRUG
Eliquis,DRUG
Elinap,DRUG
Elocon,DRUG
Ellaone,DRUG
Elitan,DRUG
Eloxatin,DRUG
Medijel,DRUG
Eloquine,DRUG
Elonva,DRUG
Emarfen,DRUG
Medocef,DRUG
Emadine,DRUG
Elxeda,DRUG
Medocaine,DRUG
Medobeta,DRUG
Emforal,DRUG
Medociprin,DRUG
Emend,DRUG
Emconcor,DRUG
Medofed,DRUG
Enalapril,DRUG
Medocycline,DRUG
Medocriptine,DRUG
Medoclor,DRUG
Emselex,DRUG
Emla,DRUG
Medoclazide,DRUG
Medodermone,DRUG
Enema,DRUG
Medofulvin,DRUG
Encapia,DRUG
Medoflucon,DRUG
Enbrel,DRUG
Medofloxine,DRUG
Medofloran,DRUG
Endoxan,DRUG
Entonox,DRUG
Entevirem,DRUG
Entacapone,DRUG
Medomycin,DRUG
Enidap,DRUG
Medolin,DRUG
Engerix,DRUG
Medolexin,DRUG
Epanutin,DRUG
Epalon,DRUG
Enyglid,DRUG
Strepsils,DRUG
Entyvio,DRUG
Entresto,DRUG
Strazolan,DRUG
Strepfen,DRUG
Ephedrine,DRUG
Eperon,DRUG
Subgam,DRUG
Suboxone,DRUG
Sucryl,DRUG
Epclusa,DRUG
Stribild,DRUG
Striverdi,DRUG
Stugeron,DRUG
Sulamid,DRUG
Eporatio,DRUG
Eplerenone,DRUG
Epivir,DRUG
Sudafed,DRUG
Suprane,DRUG
Neulasta,DRUG
Sulpiren,DRUG
Netin,DRUG
Superace,DRUG
Birmost,DRUG
Blincyto,DRUG
Sulazine,DRUG
Blokium,DRUG
Bloonis,DRUG
Neupro,DRUG
Sulbazon,DRUG
Blugral,DRUG
Sulcef,DRUG
Sycrest,DRUG
Sylfio,DRUG
Nevalan,DRUG
Neurobloc,DRUG
Neurobion,DRUG
Suprefact,DRUG
Sutent,DRUG
Bondapen,DRUG
Bonviva,DRUG
Neurontin,DRUG
Suxamethonium,DRUG
Boostrix,DRUG
Bortezomib,DRUG
Synalar,DRUG
Nezefib,DRUG
Nexium,DRUG
Nexavar,DRUG
Nevirapine,DRUG
Nevanac,DRUG
Bosulif,DRUG
Sylvant,DRUG
Bradirem,DRUG
Symbicort,DRUG
Bralix,DRUG
Brameston,DRUG
Synagis,DRUG
Bravelle,DRUG
Brevibloc,DRUG
Brexin,DRUG
Synthetic,DRUG
Glycerine,DRUG
Nicorette,DRUG
Glycerin,DRUG
Glucovance,DRUG
Glucose,DRUG
Nicopass,DRUG
Bridion,DRUG
Brilique,DRUG
Brimontal,DRUG
Brinavess,DRUG
Synflorix,DRUG
Brintellix,DRUG
Synjardy,DRUG
Bronchovent,DRUG
Syntocil,DRUG
Glycopyrronium,DRUG
Nifelat,DRUG
Glycophos,DRUG
Glyceryl,DRUG
Nidagyl,DRUG
Broncoteril,DRUG
Brot,DRUG
Syntocef,DRUG
Brufen,DRUG
Syntoclav,DRUG
Syntoclor,DRUG
Gnotrin,DRUG
Nitredon,DRUG
Nimvastid,DRUG
Budenofalk,DRUG
Glytrin,DRUG
Nimotop,DRUG
Bumetanide,DRUG
Glypressin,DRUG
Nimm,DRUG
Bupivacaine,DRUG
Glyformin,DRUG
Nimenrix,DRUG
Nimbex,DRUG
Buscopan,DRUG
Syntocinon,DRUG
Buvastin,DRUG
Grepid,DRUG
Nolvadex,DRUG
Granulokine,DRUG
Noctamid,DRUG
Granocyte,DRUG
Nizoral,DRUG
Grafalon,DRUG
Nivestim,DRUG
Bydureon,DRUG
Gracial,DRUG
Byetta,DRUG
Gonal,DRUG
Nitrong,DRUG
Caelyx,DRUG
Golden,DRUG
Calcium,DRUG
Nitroderm,DRUG
Syntoflox,DRUG
Gyno,DRUG
Noradrenaline,DRUG
Noradran,DRUG
Gynalven,DRUG
Noprilam,DRUG
Growfin,DRUG
Griseofulvin,DRUG
Calpol,DRUG
Nootropil,DRUG
Campto,DRUG
Cancidas,DRUG
Candepress,DRUG
Haldol,DRUG
Nosatel,DRUG
Halaven,DRUG
Norvir,DRUG
Haemate,DRUG
Norvasc,DRUG
Gyrablock,DRUG
Nortriptyline,DRUG
Norprolac,DRUG
Gynofloran,DRUG
Norlevo,DRUG
Gynoflor,DRUG
Norethisterone,DRUG
Gynofen,DRUG
Nordeloz,DRUG
Uractonum,DRUG
Hbvaxpro,DRUG
Havrix,DRUG
Hascosept,DRUG
Harvoni,DRUG
Haloxen,DRUG
Candesartan,DRUG
Ursofalk,DRUG
Utrogestan,DRUG
Vacontil,DRUG
Hemafer,DRUG
Helixate,DRUG
Uromitexan,DRUG
Urorec,DRUG
Urpem,DRUG
Ursobil,DRUG
Valganciclovir,DRUG
Valoran,DRUG
Valsartan,DRUG
Heparin,DRUG
Hemocane,DRUG
Vagifem,DRUG
Valcyte,DRUG
Valdoxan,DRUG
Valex,DRUG
Valsimia,DRUG
Valtrex,DRUG
Vamin,DRUG
Vancomycin,DRUG
Vapress,DRUG
Vanco,DRUG
Vargatef,DRUG
Varilrix,DRUG
Varivax,DRUG
Vasclor,DRUG
Vascoten,DRUG
Vasopos,DRUG
Vaxigriptetra,DRUG
Vectibix,DRUG
Velcade,DRUG
Velorin,DRUG
Vastarel,DRUG
Vaxigrip,DRUG
Venclyxto,DRUG
Venlafaxin,DRUG
Velphoro,DRUG
Veltifer,DRUG
Vemlidy,DRUG
Venofundin,DRUG
Venostasin,DRUG
Ventavis,DRUG
Ventolin,DRUG
Venlaxin,DRUG
Venofer,DRUG
Eprex,DRUG
Eptifibatide,DRUG
Epsitron,DRUG
Erlotinib,DRUG
Erivedge,DRUG
Erbitux,DRUG
Ermycin,DRUG
Ermyced,DRUG
Errkes,DRUG
Erozol,DRUG
Esactive,DRUG
Erybenz,DRUG
Esomeprazole,DRUG
Esmeron,DRUG
Esbriet,DRUG
Eucreas,DRUG
Eucarbon,DRUG
Eucalytux,DRUG
Etoposide,DRUG
Ethyol,DRUG
Etefacin,DRUG
Euthyrox,DRUG
Eurartesim,DRUG
Exelon,DRUG
Exedral,DRUG
Exatron,DRUG
Evorel,DRUG
Evoltra,DRUG
Evista,DRUG
Eviplera,DRUG
Exforge,DRUG
Syntolexin,DRUG
Syntopar,DRUG
Exemestane,DRUG
Syntofulvin,DRUG
Ezetrol,DRUG
Eylea,DRUG
Exviera,DRUG
Syntosartin,DRUG
Extavia,DRUG
Exjade,DRUG
Syntopine,DRUG
Syntoprim,DRUG
Syntoren,DRUG
Syntovir,DRUG
Fairlim,DRUG
Fabrazyme,DRUG
Ezipol,DRUG
Novoeight,DRUG
Candiplas,DRUG
Canesten,DRUG
Syntoxime,DRUG
Tadalafil,DRUG
Novonorm,DRUG
Novomix,DRUG
Novofen,DRUG
Cantex,DRUG
Tabrin,DRUG
Novorapid,DRUG
Capecitabine,DRUG
Talinac,DRUG
Taltz,DRUG
Nurofen,DRUG
Nucala,DRUG
Nplate,DRUG
Noxafil,DRUG
Novoseven,DRUG
Tafinlar,DRUG
Capecitapine,DRUG
Tagrisso,DRUG
Caprelsa,DRUG
Taks,DRUG
Tamoxifen,DRUG
Taptiqom,DRUG
Hirudoid,DRUG
Nystalocal,DRUG
Hexarhinal,DRUG
Hexalen,DRUG
Herceptin,DRUG
Hepsera,DRUG
Carbimazole,DRUG
Talvosilen,DRUG
Carbomix,DRUG
Carboplatin,DRUG
Tamifen,DRUG
Tamiflu,DRUG
Hipnosedon,DRUG
Hexvix,DRUG
Taromentin,DRUG
Tarontal,DRUG
Tarwoxin,DRUG
Humalog,DRUG
Ofev,DRUG
Odefsey,DRUG
Holoxan,DRUG
Oculotect,DRUG
Hizentra,DRUG
Oculosan,DRUG
Octiset,DRUG
Hivotex,DRUG
Cardamlo,DRUG
Histergan,DRUG
Histalix,DRUG
Nystamysyn,DRUG
Tarceva,DRUG
Cardax,DRUG
Tardyferon,DRUG
Targinact,DRUG
Taver,DRUG
Tavor,DRUG
Taxotere,DRUG
Tazocin,DRUG
Hyalase,DRUG
Olanzapine,DRUG
Humulin,DRUG
Humira,DRUG
Humatrope,DRUG
Ofnimarex,DRUG
Cardilor,DRUG
Human,DRUG
Ofloxin,DRUG
Cardioscan,DRUG
Cardoxone,DRUG
Tasigna,DRUG
Cardura,DRUG
Tasmar,DRUG
Tavanic,DRUG
Carivalan,DRUG
Hydrocortisone,DRUG
Olartan,DRUG
Hydrocortison,DRUG
Hydrochlorothiazide,DRUG
Hydreasyn,DRUG
Hydralazine,DRUG
Hycamtin,DRUG
Hyalgan,DRUG
Carvidex,DRUG
Tazorex,DRUG
Casodex,DRUG
Tearprol,DRUG
Iasibon,DRUG
Oloxicam,DRUG
Olmesartan,DRUG
Hyzaar,DRUG
Olimel,DRUG
Caspofungin,DRUG
Hydroxychloroquine,DRUG
Cataflam,DRUG
Caveril,DRUG
Caverject,DRUG
Cayston,DRUG
Ceclor,DRUG
Ibuprofen,DRUG
Omeprazol,DRUG
Omacor,DRUG
Ibrance,DRUG
Olysio,DRUG
Olvion,DRUG
Ibandronic,DRUG
Cedocard,DRUG
Cefepime,DRUG
Olumiant,DRUG
Cefimed,DRUG
Veracol,DRUG
Imarem,DRUG
Ilomedin,DRUG
Ilgem,DRUG
Ilaris,DRUG
Ikobel,DRUG
Cefizol,DRUG
Idelvion,DRUG
Omnipaque,DRUG
Omnic,DRUG
Vertimed,DRUG
Imatinib,DRUG
Veregreen,DRUG
Vermox,DRUG
Verpir,DRUG
Verria,DRUG
Vertigo,DRUG
Imbruvica,DRUG
Viagra,DRUG
Imipenem,DRUG
Imigran,DRUG
Imex,DRUG
Imdur,DRUG
Vesicare,DRUG
Vfend,DRUG
Vianib,DRUG
Propylthiouracil,DRUG
Proquad,DRUG
Vibramycin,DRUG
Prospan,DRUG
Vibrocil,DRUG
Prostazocin,DRUG
Vialon,DRUG
Vigam,DRUG
Protamine,DRUG
Protaphane,DRUG
Vigamox,DRUG
Vilimen,DRUG
Protelos,DRUG
Prothenol,DRUG
Victoza,DRUG
Victrelis,DRUG
Vidaza,DRUG
Videx,DRUG
Viekirax,DRUG
Prostin,DRUG
Pulmicort,DRUG
Pulmoton,DRUG
Pulmozyme,DRUG
Puregon,DRUG
Prothuril,DRUG
Protopic,DRUG
Provastor,DRUG
Qlaira,DRUG
Quetiapine,DRUG
Quetra,DRUG
Quiet,DRUG
Quinine,DRUG
Qutenza,DRUG
Rabeprazole,DRUG
Villamos,DRUG
Rafazil,DRUG
Aerinaze,DRUG
Aerius,DRUG
Afeksin,DRUG
Afentral,DRUG
Afinitor,DRUG
Rami,DRUG
Ramimed,DRUG
Vimpat,DRUG
Afiten,DRUG
Afluon,DRUG
Afstyla,DRUG
Vinblastine,DRUG
Ranexa,DRUG
Vincristine,DRUG
Vioplex,DRUG
Viprolox,DRUG
Raniplex,DRUG
Ranisynt,DRUG
Ranitidine,DRUG
Viramune,DRUG
Agelmin,DRUG
Aggrafiban,DRUG
Aggrastat,DRUG
Agregex,DRUG
Agrippal,DRUG
Aidol,DRUG
Aircast,DRUG
Rapexole,DRUG
Rapamune,DRUG
Rasilamlo,DRUG
Rasilez,DRUG
Rapilysin,DRUG
Rapiscan,DRUG
Rasagiline,DRUG
Rebetin,DRUG
Rebetol,DRUG
Razimax,DRUG
Famopsin,DRUG
Falcistat,DRUG
Fampyra,DRUG
Faslodex,DRUG
Farmorubicin,DRUG
Famvir,DRUG
Airtal,DRUG
Akamon,DRUG
Akilen,DRUG
Faverin,DRUG
Fasturtec,DRUG
Akineton,DRUG
Fastum,DRUG
Aklonil,DRUG
Felexin,DRUG
Feldene,DRUG
Aktiprol,DRUG
Fenamon,DRUG
Femoston,DRUG
Albigone,DRUG
Femara,DRUG
Fenistil,DRUG
Albiomin,DRUG
Albumeon,DRUG
Albunorm,DRUG
Alburex,DRUG
Ferriprox,DRUG
Alcaine,DRUG
Ferinject,DRUG
Ferant,DRUG
Fentanyl,DRUG
Fenivir,DRUG
Ferrous,DRUG
Fertin,DRUG
Fertilan,DRUG
Ferrovin,DRUG
Fiasp,DRUG
Flavaco,DRUG
Firmagon,DRUG
Tecfidera,DRUG
Tegretol,DRUG
Firazyr,DRUG
Finasteride,DRUG
Tekcis,DRUG
Finasterid,DRUG
Filicine,DRUG
Tears,DRUG
Flagyl,DRUG
Tecentriq,DRUG
Fliven,DRUG
Flexbumin,DRUG
Tektrotyde,DRUG
Fleelaxat,DRUG
Telfast,DRUG
Flector,DRUG
Flecoxin,DRUG
Telmisartan,DRUG
Flecardia,DRUG
Flebogamma,DRUG
Temodal,DRUG
Flixonase,DRUG
Telzir,DRUG
Temelin,DRUG
Temomedac,DRUG
Temozolamide,DRUG
Omnitrope,DRUG
Omniscan,DRUG
Oncotice,DRUG
Onbrez,DRUG
Ompranyt,DRUG
Ondansetron,DRUG
Sevelamercarbonat,DRUG
Aldemyl,DRUG
Gastrogard,DRUG
Spirocort,DRUG
Apydan,DRUG
Venbig,DRUG
Lamox,DRUG
Ciproscope,DRUG
Xylocaine,DRUG
Phoxilium,DRUG
Bettamousse,DRUG
Alprox,DRUG
Zopiclone,DRUG
Roxithromycin,DRUG
Clarithromycin,DRUG
Elvanse,DRUG
Esmya,DRUG
Relpax,DRUG
Efedrin,DRUG
Axumin,DRUG
Bimatoprost,DRUG
Nobilis,DRUG
Divisun,DRUG
Zorabel,DRUG
Rosudia,DRUG
Technescan,DRUG
Daivonex,DRUG
Prismasol,DRUG
Rixathon,DRUG
Ralic,DRUG
Budesonide,DRUG
Lotanec,DRUG
Ivabradine,DRUG
Corbilta,DRUG
Pandemrix,DRUG
Alendronat,DRUG
Cytopoint,DRUG
Strefen,DRUG
Buprenorphine,DRUG
Iomeron,DRUG
Paroxetin,DRUG
Kemadrin,DRUG
Beclomet,DRUG
Confidex,DRUG
Lusduna,DRUG
Metmin,DRUG
Bilastin,DRUG
Bronchitol,DRUG
Lenalidomide,DRUG
Mildin,DRUG
Rivotril,DRUG
Azithromycin,DRUG
Perichol,DRUG
Neovel,DRUG
Kestine,DRUG
Repaglinid,DRUG
Indapamid,DRUG
Citalopram,DRUG
Marcain,DRUG
Aflunov,DRUG
Briviact,DRUG
Cardisure,DRUG
Presoldox,DRUG
Aminoplasmal,DRUG
Buprenorphin,DRUG
Nicovel,DRUG
Epirubicin,DRUG
Cytarabin,DRUG
Sedadex,DRUG
Kinzalmono,DRUG
Raponer,DRUG
Midolan,DRUG
Olimesta,DRUG
Avipro,DRUG
Draxxin,DRUG
Actraphane,DRUG
Xeristar,DRUG
Natriumbikarbonat,DRUG
Junyelt,DRUG
Nicotinell,DRUG
Xeden,DRUG
Maxalt,DRUG
Livensa,DRUG
Bemeson,DRUG
Dolol,DRUG
Quetiapin,DRUG
Nexgard,DRUG
Airflusal,DRUG
Sertralin,DRUG
Haloperidoldekanoat,DRUG
Tolterodintartrat,DRUG
Sumatriptan,DRUG
Pinemol,DRUG
Ketamal,DRUG
Rhesonativ,DRUG
Risperidon,DRUG
Targin,DRUG
Equicam,DRUG
Zofenil,DRUG
Zolbrinex,DRUG
Basiron,DRUG
Cefotaxim,DRUG
Apoquel,DRUG
Medicinsk,DRUG
Triregol,DRUG
Lercanidipinhydrochlorid,DRUG
Leganto,DRUG
Risperdalconsta,DRUG
Capecitabin,DRUG
Dretine,DRUG
Combivent,DRUG
Ibumetin,DRUG
Rizatriptan,DRUG
Mastitar,DRUG
Cosecure,DRUG
Duosol,DRUG
Carvedilol,DRUG
Mirtazapin,DRUG
Innohep,DRUG
Kefavet,DRUG
Almotriptan,DRUG
Amiodaronhydrochlorid,DRUG
Clinacin,DRUG
Imurel,DRUG
Trandolapril,DRUG
Mucomyst,DRUG
Latuda,DRUG
Cyanokit,DRUG
Metopocor,DRUG
Clozapine,DRUG
Hylartil,DRUG
Stesolid,DRUG
Ultratag,DRUG
Adynovi,DRUG
Panrazol,DRUG
Tolucombi,DRUG
Simvastatin,DRUG
Antistad,DRUG
Antisedan,DRUG
Gletvax,DRUG
Airflusan,DRUG
Borgal,DRUG
Everolimus,DRUG
Rytmonorm,DRUG
Sodilin,DRUG
Arpoya,DRUG
Lipoflex,DRUG
Senziola,DRUG
Metacam,DRUG
Lyklarzu,DRUG
Cometriq,DRUG
Pantoprazol,DRUG
Lipistad,DRUG
Fentadon,DRUG
Inflacam,DRUG
Ciqorin,DRUG
Noacid,DRUG
Oslif,DRUG
Truxal,DRUG
Fyperix,DRUG
Oxycodonhydrochlorid,DRUG
Rivaroxaban,DRUG
Sevemed,DRUG
Alprazolam,DRUG
Rosuvastatin,DRUG
Midaspot,DRUG
Atomoxetin,DRUG
Pentiro,DRUG
Amlodipin,DRUG
Gabamed,DRUG
Metoprolol,DRUG
Sustiva,DRUG
Levonorgestrel,DRUG
Diamox,DRUG
Oculac,DRUG
Ikervis,DRUG
Valaciclovir,DRUG
Ikorel,DRUG
Provera,DRUG
Fluanxol,DRUG
Preflucel,DRUG
Prednisolon,DRUG
Contalgin,DRUG
Methotrexat,DRUG
Procren,DRUG
Darunavir,DRUG
Latanoprost,DRUG
Ingelvac,DRUG
Galantamin,DRUG
Kevzara,DRUG
Bisoprolol,DRUG
Pioglitazon,DRUG
Trifexis,DRUG
Fluvastadig,DRUG
Lamotrigin,DRUG
Ezetimib,DRUG
Kryptoscan,DRUG
Losartankalium,DRUG
Nobligan,DRUG
Treosulfan,DRUG
Purimmun,DRUG
Olmetec,DRUG
Paracox,DRUG
Exproline,DRUG
Eplon,DRUG
Tamsulosinhydrochlorid,DRUG
Atopica,DRUG
Losegar,DRUG
Adamon,DRUG
Drontal,DRUG
Meloxicam,DRUG
Enacard,DRUG
Solifenacinsuccinat,DRUG
Formochem,DRUG
Filgrastim,DRUG
Effentora,DRUG
Levodopa,DRUG
Eplerenon,DRUG
Spironolactone,DRUG
Mariram,DRUG
Sterilt,DRUG
Losatrix,DRUG
Milbemax,DRUG
Tracleer,DRUG
Fluor,DRUG
Rabitec,DRUG
Rivadia,DRUG
Marvelon,DRUG
Norospeclin,DRUG
Robinul,DRUG
Desmopressin,DRUG
Leukeran,DRUG
Buccolam,DRUG
Equilis,DRUG
Uvadex,DRUG
Bondronat,DRUG
Galliprant,DRUG
Escitalopram,DRUG
Tirosint,DRUG
Bediol,DRUG
Topiratore,DRUG
Odomzo,DRUG
Diprophos,DRUG
Itraconazol,DRUG
Halcion,DRUG
Stadifluven,DRUG
Agenerase,DRUG
Unixan,DRUG
Vizibim,DRUG
Telmizek,DRUG
Advantage,DRUG
Oxervate,DRUG
Cefazolin,DRUG
Nocutil,DRUG
Allegra,DRUG
Ebilfumin,DRUG
Olanzapin,DRUG
Topiramat,DRUG
Crysvita,DRUG
Effitix,DRUG
Tetmodis,DRUG
Letrozol,DRUG
Exemestan,DRUG
Daptomycin,DRUG
Redap,DRUG
Metosyn,DRUG
Evotaz,DRUG
Diacomit,DRUG
Lutinus,DRUG
Azomyr,DRUG
Atropin,DRUG
Dafiro,DRUG
Gabapentin,DRUG
Prometax,DRUG
Furix,DRUG
Zovir,DRUG
Gliclazid,DRUG
Delepsine,DRUG
Lyribastad,DRUG
Norditropin,DRUG
Asasantin,DRUG
Lisinopril,DRUG
Buspirone,DRUG
Klacid,DRUG
Ameluz,DRUG
Nipent,DRUG
Actiq,DRUG
Oxycodone,DRUG
Prevomax,DRUG
Lifmior,DRUG
Credelio,DRUG
Arzerra,DRUG
Aqualec,DRUG
Entocort,DRUG
Temgesic,DRUG
Milpro,DRUG
Metex,DRUG
Adenosin,DRUG
Xeljanz,DRUG
Adriamycin,DRUG
Vildagliptin,DRUG
Doxorubicin,DRUG
Valhelen,DRUG
Gliolan,DRUG
Novaluzid,DRUG
Meramyl,DRUG
Venlakato,DRUG
Monteresp,DRUG
Seresto,DRUG
Rispolept,DRUG
Ariadigne,DRUG
Lipidem,DRUG
Medikinet,DRUG
Oxcarbazepin,DRUG
Copalia,DRUG
Xylocain,DRUG
Levocaren,DRUG
Gliglical,DRUG
Frovatriptan,DRUG
Lenzetto,DRUG
Klomipramin,DRUG
Aerobec,DRUG
Hirobriz,DRUG
Orivast,DRUG
Methadon,DRUG
Ferofix,DRUG
Cydectin,DRUG
Botox,DRUG
Flucobeta,DRUG
Chloromed,DRUG
Mircera,DRUG
Pronestesic,DRUG
Tramadol,DRUG
Dexofan,DRUG
Equimaxtabs,DRUG
Ceftazidim,DRUG
Brieka,DRUG
Ceftriaxon,DRUG
Hemosol,DRUG
Procapen,DRUG
Androgel,DRUG
Daisynelle,DRUG
Lenvima,DRUG
Zolmitriptan,DRUG
Serdolect,DRUG
Laxoberal,DRUG
Multimox,DRUG
Klarigen,DRUG
Therios,DRUG
Ropinostad,DRUG
Salmex,DRUG
Trampalgin,DRUG
Bufomix,DRUG
Euplix,DRUG
Myrlosar,DRUG
Pregafra,DRUG
Panofen,DRUG
Ropinirol,DRUG
Panodil,DRUG
Meropur,DRUG
Mucolysin,DRUG
Amekrin,DRUG
Petidin,DRUG
Xelocam,DRUG
Glucos,DRUG
Zonisamide,DRUG
Samarin,DRUG
Buventol,DRUG
Actos,DRUG
Mariprax,DRUG
Timogel,DRUG
Bovalto,DRUG
Stapiride,DRUG
Mometasonfuroat,DRUG
Dibiglim,DRUG
Jinarc,DRUG
Vigophos,DRUG
Jaydess,DRUG
Icandra,DRUG
Nitrazepam,DRUG
Tilavist,DRUG
Bendamustinhydrochlorid,DRUG
Sayana,DRUG
Tetralysal,DRUG
Ifenin,DRUG
Revadol,DRUG
Ciprinomyl,DRUG
Dorzolamid,DRUG
Primcillin,DRUG
Hexyon,DRUG
Liprolog,DRUG
Timonil,DRUG
Vitacare,DRUG
Pamidronatdinatrium,DRUG
Clomicalm,DRUG
Aureosup,DRUG
Fluvastamil,DRUG
Frisetro,DRUG
Pioglitazone,DRUG
Effipro,DRUG
Risdronostad,DRUG
Biktarvy,DRUG
Malastad,DRUG
Diprofos,DRUG
Orlistat,DRUG
Vidalto,DRUG
Ægte,DRUG
Tracafour,DRUG
Enacodan,DRUG
Fyremadel,DRUG
Lovastatin,DRUG
Vetmulin,DRUG
Versatis,DRUG
Prepratalva,DRUG
Mestinon,DRUG
Elmiron,DRUG
Octanate,DRUG
Benetor,DRUG
Kreon,DRUG
Zomarist,DRUG
Comfortis,DRUG
Pharmiso,DRUG
Eraquell,DRUG
Lidokain,DRUG
Ketesse,DRUG
Optaflu,DRUG
Fibclot,DRUG
Vasilip,DRUG
Rxulti,DRUG
Synulox,DRUG
Sinova,DRUG
Btvpur,DRUG
Risostad,DRUG
Translarna,DRUG
Dimazon,DRUG
Aderolio,DRUG
Accusol,DRUG
Octreotide,DRUG
Suvaxyn,DRUG
Fotivda,DRUG
Exemasin,DRUG
Jiskyn,DRUG
Oroxine,DRUG
Oramorph,DRUG
Erdotin,DRUG
Dazonay,DRUG
Desloratadin,DRUG
Nerfasin,DRUG
Ketoconazole,DRUG
Rosartia,DRUG
Galieve,DRUG
Ritalin,DRUG
Isocare,DRUG
Gablofen,DRUG
Combigan,DRUG
Erelzi,DRUG
Animeloxan,DRUG
Solatcit,DRUG
Canixin,DRUG
Thiamazol,DRUG
Trusopt,DRUG
Emovat,DRUG
Reagila,DRUG
Valerina,DRUG
Ninlaro,DRUG
Tinguri,DRUG
Rosval,DRUG
Program,DRUG
Ciambra,DRUG
Migea,DRUG
Sunitinib,DRUG
Norit,DRUG
Zanacodar,DRUG
Etoposid,DRUG
Pritorplus,DRUG
Ultraproct,DRUG
Imrestor,DRUG
Thiamazole,DRUG
Begusin,DRUG
Insuman,DRUG
Lonatra,DRUG
Combar,DRUG
Cresemba,DRUG
Tramadolhydrochlorid,DRUG
Cisordinol,DRUG
Eficur,DRUG
Derinik,DRUG
Licolos,DRUG
Kliogest,DRUG
Clozapin,DRUG
Dozuril,DRUG
Protopy,DRUG
Aurorix,DRUG
Zink,DRUG
Lenalidomid,DRUG
Renocis,DRUG
Solaraze,DRUG
Glucosamin,DRUG
Fortekor,DRUG
Fluconazol,DRUG
Urizia,DRUG
Zonnic,DRUG
Movinella,DRUG
Hytrin,DRUG
Rivastor,DRUG
Skudexa,DRUG
